,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
20,14,13,42801,2354934802.39,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium der Verteidigung,428011413,Bundesministerium der Verteidigung einsdreivierzweiachtnulleins ,Bundesministerium der Verteidigung einsdreivierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011401,Bundesministerium der Verteidigung,33193437.65,428011401,Bundesministerium der Verteidigung,31617201.42,428011401,Bundesministerium der Verteidigung,29532566.51,428011401,Bundesministerium der Verteidigung,27094728.53,428011413,Bundesministerium der Verteidigung,2481532891.11,428011413,Bundesministerium der Verteidigung,2443625829.85,428011413,Bundesministerium der Verteidigung,2427155554.72,428011413,Bundesministerium der Verteidigung,2398861217.82,428011413,Bundesministerium der Verteidigung,2376923572.78,428011413,Bundesministerium der Verteidigung,2337985768.86,428011413,Bundesministerium der Verteidigung,2305128540.67
21,15,1,63608,2000000000.0,Ergänzender Bundeszuschuss an den Gesundheitsfonds,Bundesministerium für Gesundheit,636081501,Bundesministerium für Gesundheit nulleinssechsdreisechsnullacht ,Bundesministerium für Gesundheit nulleinssechsdreisechsnullacht  Ergänzender Bundeszuschuss an den Gesundheitsfonds,634031501,Bundesministerium für Gesundheit,788298.33,634031501,Bundesministerium für Gesundheit,976995.42,634031501,Bundesministerium für Gesundheit,1393507.25,634031501,Bundesministerium für Gesundheit,1888029.28,636021501,Bundesministerium für Gesundheit,183220.59,636021501,Bundesministerium für Gesundheit,75712.02,636021501,Bundesministerium für Gesundheit,46401.48,636021501,Bundesministerium für Gesundheit,89148.18,636021501,Bundesministerium für Gesundheit,105655.67,532041504,Bundesministerium für Gesundheit,315160.46,684131503,Bundesministerium für Gesundheit,452477.0
22,8,13,42201,1925551706.27,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium der Finanzen,422010813,Bundesministerium der Finanzen einsdreivierzweizweinulleins ,Bundesministerium der Finanzen einsdreivierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010803,Bundesministerium der Finanzen,43762632.68,422010813,Bundesministerium der Finanzen,1244363594.43,422010813,Bundesministerium der Finanzen,1300305355.97,422010813,Bundesministerium der Finanzen,1364356228.9,422010813,Bundesministerium der Finanzen,1409653581.8,422010813,Bundesministerium der Finanzen,1446148062.29,422010813,Bundesministerium der Finanzen,1500803238.8,422010813,Bundesministerium der Finanzen,1569983206.91,422010813,Bundesministerium der Finanzen,1640767048.11,422010813,Bundesministerium der Finanzen,1726305305.39,422010813,Bundesministerium der Finanzen,1775968904.06
23,23,1,89603,1876017320.04,Bilaterale Technische Zusammenarbeit,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtneunsechsnulldrei ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtneunsechsnulldrei  Bilaterale Technische Zusammenarbeit,896032302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1315979663.24,896032302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1123317711.46,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1245350550.91,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1152496351.81,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1155153492.29,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1253668146.37,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1505131753.61,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1534367649.97,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1526998818.28,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1756614159.5,896032301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1963763803.83
24,17,1,68113,1864338116.22,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,"Bundesministerium für Familie, Senioren, Frauen und Jugend",681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsachteinseinsdrei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsachteinseinsdrei  Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz",681131710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",371501625.67,681131710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",352038702.7,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",323803002.22,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",283322497.3,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",306394474.63,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",396788541.45,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",382706339.03,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",431492957.88,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",1001146508.49,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",1262641907.34,681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",1280513416.82
25,14,13,42201,1549255391.98,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium der Verteidigung,422011413,Bundesministerium der Verteidigung einsdreivierzweizweinulleins ,Bundesministerium der Verteidigung einsdreivierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011401,Bundesministerium der Verteidigung,74292314.76,422011401,Bundesministerium der Verteidigung,64958110.91,422011401,Bundesministerium der Verteidigung,65292624.44,422011401,Bundesministerium der Verteidigung,62483583.03,422011413,Bundesministerium der Verteidigung,1068427382.55,422011413,Bundesministerium der Verteidigung,1112795272.87,422011413,Bundesministerium der Verteidigung,1165798563.95,422011413,Bundesministerium der Verteidigung,1235668982.8,422011413,Bundesministerium der Verteidigung,1315107632.09,422011413,Bundesministerium der Verteidigung,1372656626.58,422011413,Bundesministerium der Verteidigung,1453448097.57
26,12,1,74142,1506710539.02,Erhaltung (Bundesstraßen),Bundesministerium für Digitales und Verkehr,741421201,Bundesministerium für Digitales und Verkehr nulleinssiebenviereinsvierzwei ,Bundesministerium für Digitales und Verkehr nulleinssiebenviereinsvierzwei  Erhaltung (Bundesstraßen),741421210,Bundesministerium für Digitales und Verkehr,569591733.42,741421210,Bundesministerium für Digitales und Verkehr,544088481.28,741421210,Bundesministerium für Digitales und Verkehr,751583506.92,741421210,Bundesministerium für Digitales und Verkehr,867663508.11,741421201,Bundesministerium für Digitales und Verkehr,1248450969.08,741421201,Bundesministerium für Digitales und Verkehr,1359933051.98,741421201,Bundesministerium für Digitales und Verkehr,1353928364.69,741421201,Bundesministerium für Digitales und Verkehr,1292129651.9,741421201,Bundesministerium für Digitales und Verkehr,1169550580.89,741421201,Bundesministerium für Digitales und Verkehr,1252900653.5,741421201,Bundesministerium für Digitales und Verkehr,1330448673.77
27,10,1,63604,1467666000.0,Zuschüsse zur Krankenversicherung der Landwirte,Bundesministerium für Ernährung und Landwirtschaft,636041001,Bundesministerium für Ernährung und Landwirtschaft nulleinssechsdreisechsnullvier ,Bundesministerium für Ernährung und Landwirtschaft nulleinssechsdreisechsnullvier  Zuschüsse zur Krankenversicherung der Landwirte,636551002,Bundesministerium für Ernährung und Landwirtschaft,1225748058.32,636041001,Bundesministerium für Ernährung und Landwirtschaft,1252574288.16,636041001,Bundesministerium für Ernährung und Landwirtschaft,1357027000.0,636041001,Bundesministerium für Ernährung und Landwirtschaft,1371130000.0,636041001,Bundesministerium für Ernährung und Landwirtschaft,1351062000.0,636041001,Bundesministerium für Ernährung und Landwirtschaft,1330846000.0,636041001,Bundesministerium für Ernährung und Landwirtschaft,1368026000.0,636041001,Bundesministerium für Ernährung und Landwirtschaft,1406980000.0,636041001,Bundesministerium für Ernährung und Landwirtschaft,1384255000.0,636041001,Bundesministerium für Ernährung und Landwirtschaft,1386715000.0,636041001,Bundesministerium für Ernährung und Landwirtschaft,1366748000.0
28,11,2,63685,1433032523.41,"Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",Bundesministerium für Arbeit und Soziales,636851102,Bundesministerium für Arbeit und Soziales nullzweisechsdreisechsachtfünf ,"Bundesministerium für Arbeit und Soziales nullzweisechsdreisechsachtfünf  Zuschüsse zu den Beiträgen zur Rentenversicherung der in Werkstätten, bei anderen Leistungsanbietern nach § 60 SGB IX und Inklusionsbetrieben beschäftigten behinderten Menschen",636851113,Bundesministerium für Arbeit und Soziales,1115260346.38,636851113,Bundesministerium für Arbeit und Soziales,1111422767.04,636851102,Bundesministerium für Arbeit und Soziales,1139320337.46,636851102,Bundesministerium für Arbeit und Soziales,1198491534.49,636851102,Bundesministerium für Arbeit und Soziales,1235427907.45,636851102,Bundesministerium für Arbeit und Soziales,1281104806.01,636851102,Bundesministerium für Arbeit und Soziales,1300931862.19,636851102,Bundesministerium für Arbeit und Soziales,1336905542.34,636851102,Bundesministerium für Arbeit und Soziales,1400430120.09,636851102,Bundesministerium für Arbeit und Soziales,1452005290.86,636851102,Bundesministerium für Arbeit und Soziales,1439770702.34
29,14,8,51701,1391376017.92,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium der Verteidigung,517011408,Bundesministerium der Verteidigung nullachtfünfeinssiebennulleins ,"Bundesministerium der Verteidigung nullachtfünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume",517011401,Bundesministerium der Verteidigung,10394034.43,517011401,Bundesministerium der Verteidigung,10166902.42,517011401,Bundesministerium der Verteidigung,10588563.05,517011401,Bundesministerium der Verteidigung,10728597.47,517011408,Bundesministerium der Verteidigung,552845375.03,517011408,Bundesministerium der Verteidigung,593318947.95,517011408,Bundesministerium der Verteidigung,585272301.76,517011408,Bundesministerium der Verteidigung,601987371.04,517011408,Bundesministerium der Verteidigung,599191283.32,517011408,Bundesministerium der Verteidigung,652314776.94,517011408,Bundesministerium der Verteidigung,703140585.8
30,8,1,69931,1342278957.22,Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,Bundesministerium der Finanzen,699310801,Bundesministerium der Finanzen nulleinssechsneunneundreieins ,Bundesministerium der Finanzen nulleinssechsneunneundreieins  Abschließende Leistung zur Abgeltung von Härten in Einzelfällen,699310813,Bundesministerium der Finanzen,347678761.06,699310801,Bundesministerium der Finanzen,406332911.19,699310801,Bundesministerium der Finanzen,463911837.31,699310801,Bundesministerium der Finanzen,572407108.55,699310801,Bundesministerium der Finanzen,637799790.76,699310801,Bundesministerium der Finanzen,651721755.19,699310801,Bundesministerium der Finanzen,653575496.07,699310801,Bundesministerium der Finanzen,824739809.87,699310801,Bundesministerium der Finanzen,1033812761.97,699310801,Bundesministerium der Finanzen,1222402032.46,699310801,Bundesministerium der Finanzen,1137855264.54
31,14,5,55417,1328620000.0,Beschaffung des Waffensystems Eurofighter,Bundesministerium der Verteidigung,554171405,Bundesministerium der Verteidigung nullfünffünffünfviereinssieben ,Bundesministerium der Verteidigung nullfünffünffünfviereinssieben  Beschaffung des Waffensystems Eurofighter,554171416,Bundesministerium der Verteidigung,1389930117.85,554171416,Bundesministerium der Verteidigung,47245442.17,554171416,Bundesministerium der Verteidigung,463398629.86,554171416,Bundesministerium der Verteidigung,493614397.15,554171405,Bundesministerium der Verteidigung,427896974.83,554171405,Bundesministerium der Verteidigung,300720576.04,554171405,Bundesministerium der Verteidigung,302998709.67,554171405,Bundesministerium der Verteidigung,244734145.47,554171405,Bundesministerium der Verteidigung,962403032.25,554171405,Bundesministerium der Verteidigung,1080918555.14,554171405,Bundesministerium der Verteidigung,1230832000.0
32,23,1,68706,1238593645.24,"Krisenbewältigung und Wiederaufbau, Infrastruktur",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinssechsachtsiebennullsechs ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinssechsachtsiebennullsechs  Krisenbewältigung und Wiederaufbau, Infrastruktur",527012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,3055113.69,527012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,3390328.49,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,103969089.26,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,201425349.97,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,599939966.08,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,499988359.15,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,709774048.47,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,799913429.14,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1027040647.34,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1126704119.35,687062301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,1403146891.56
33,32,8,87601,1227718819.47,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",Bundesschuld,876013208,Bundesschuld nullachtachtsiebensechsnulleins ,"Bundesschuld nullachtachtsiebensechsnulleins  Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",872013208,Bundesschuld,373709448.44,872013208,Bundesschuld,329796777.73,872013208,Bundesschuld,622250900.14,872013208,Bundesschuld,498519533.03,872013208,Bundesschuld,654071868.67,872013208,Bundesschuld,678705256.78,872013208,Bundesschuld,960646890.41,872013208,Bundesschuld,487790535.99,872013208,Bundesschuld,394848402.57,872013208,Bundesschuld,433418178.59,876013208,Bundesschuld,302049149.66
34,17,1,63207,1074553082.89,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,"Bundesministerium für Familie, Senioren, Frauen und Jugend",632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsdreizweinullsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsdreizweinullsieben  Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes",632071710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",293496939.08,632071710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",286300844.66,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",282942547.64,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",280850430.82,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",286890171.25,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",405963611.58,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",841225022.85,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",871230853.83,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",925060401.75,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",980679194.09,632071701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",1000189023.55
35,6,3,68412,967597188.13,Durchführung von Integrationskursen nach der Integrationskursverordnung,Bundesministerium des Innern und für Heimat,684120603,Bundesministerium des Innern und für Heimat nulldreisechsachtviereinszwei ,Bundesministerium des Innern und für Heimat nulldreisechsachtviereinszwei  Durchführung von Integrationskursen nach der Integrationskursverordnung,684020633,Bundesministerium des Innern und für Heimat,162017383.18,684020633,Bundesministerium des Innern und für Heimat,174922577.02,684120603,Bundesministerium des Innern und für Heimat,244070707.45,684120603,Bundesministerium des Innern und für Heimat,269055474.77,684120603,Bundesministerium des Innern und für Heimat,509969478.24,684120603,Bundesministerium des Innern und für Heimat,859167876.26,684120603,Bundesministerium des Innern und für Heimat,874409451.32,684120603,Bundesministerium des Innern und für Heimat,647978946.04,684120603,Bundesministerium des Innern und für Heimat,577869337.15,684120603,Bundesministerium des Innern und für Heimat,474928032.26,684120603,Bundesministerium des Innern und für Heimat,604532022.62
36,4,14,54101,945405669.1,Zuschuss an den Bundesnachrichtendienst,Bundeskanzler und Bundeskanzleramt,541010414,Bundeskanzler und Bundeskanzleramt einsvierfünfviereinsnulleins ,Bundeskanzler und Bundeskanzleramt einsvierfünfviereinsnulleins  Zuschuss an den Bundesnachrichtendienst,541010404,Bundeskanzler und Bundeskanzleramt,479778051.6,541010404,Bundeskanzler und Bundeskanzleramt,496375168.75,541010404,Bundeskanzler und Bundeskanzleramt,535672589.93,541010404,Bundeskanzler und Bundeskanzleramt,557783911.02,541010414,Bundeskanzler und Bundeskanzleramt,612521507.75,541010414,Bundeskanzler und Bundeskanzleramt,773754940.88,541010414,Bundeskanzler und Bundeskanzleramt,813435075.58,541010414,Bundeskanzler und Bundeskanzleramt,954810888.44,541010414,Bundeskanzler und Bundeskanzleramt,904846250.85,541010414,Bundeskanzler und Bundeskanzleramt,941825448.9,541010414,Bundeskanzler und Bundeskanzleramt,1044578033.08
37,23,4,68701,943233510.14,Zahlungen an Einrichtungen der Weltbankgruppe,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullviersechsachtsiebennulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullviersechsachtsiebennulleins  Zahlungen an Einrichtungen der Weltbankgruppe,687522302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,736938068.45,687522302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,716669700.76,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,616143709.11,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,679756001.58,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,649420376.79,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,660248116.9,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,626766814.29,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,659241090.16,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,767793969.24,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,539617705.38,687012304,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,833622867.26
38,9,1,89631,902102165.97,Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,Bundesministerium für Wirtschaft und Klimaschutz,896310901,Bundesministerium für Wirtschaft und Klimaschutz nulleinsachtneunsechsdreieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleinsachtneunsechsdreieins  Beitrag bzw. Leistungen an die Europäische Weltraumorganisation (ESA) in Paris,896310905,Bundesministerium für Wirtschaft und Klimaschutz,636453616.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,645040000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,634250000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,723950000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,790750000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,755250000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,852450000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,857150000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,855000000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,920000000.0,896310901,Bundesministerium für Wirtschaft und Klimaschutz,915000000.0
39,14,10,11999,878932996.44,Vermischte Einnahmen,Bundesministerium der Verteidigung,119991410,Bundesministerium der Verteidigung einsnulleinseinsneunneunneun ,Bundesministerium der Verteidigung einsnulleinseinsneunneunneun  Vermischte Einnahmen,119991402,Bundesministerium der Verteidigung,35054916.7,119991402,Bundesministerium der Verteidigung,54872602.97,119991402,Bundesministerium der Verteidigung,86375848.91,119991402,Bundesministerium der Verteidigung,152613868.9,119991410,Bundesministerium der Verteidigung,77499683.32,119991410,Bundesministerium der Verteidigung,109124445.28,119991410,Bundesministerium der Verteidigung,89630745.06,119991410,Bundesministerium der Verteidigung,125327273.64,119991410,Bundesministerium der Verteidigung,66910900.96,119991410,Bundesministerium der Verteidigung,74751809.93,119991410,Bundesministerium der Verteidigung,313275791.83
40,14,5,55408,845214121.68,Beschaffung von Munition,Bundesministerium der Verteidigung,554081405,Bundesministerium der Verteidigung nullfünffünffünfviernullacht ,Bundesministerium der Verteidigung nullfünffünffünfviernullacht  Beschaffung von Munition,554081416,Bundesministerium der Verteidigung,311544790.55,554081416,Bundesministerium der Verteidigung,313674148.42,554081416,Bundesministerium der Verteidigung,331876665.01,554081416,Bundesministerium der Verteidigung,300993100.0,554081405,Bundesministerium der Verteidigung,418253912.63,554081405,Bundesministerium der Verteidigung,502212020.71,554081405,Bundesministerium der Verteidigung,408542137.19,554081405,Bundesministerium der Verteidigung,738038194.64,554081405,Bundesministerium der Verteidigung,798589822.72,554081405,Bundesministerium der Verteidigung,688402662.39,554081405,Bundesministerium der Verteidigung,768904096.6
41,23,3,89609,835310000.0,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldreiachtneunsechsnullneun ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldreiachtneunsechsnullneun  Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",896092302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,203184797.76,896092302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,202077236.99,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,183446087.12,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,172614027.62,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,293102529.04,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,254070000.0,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,348013311.8,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,370635080.8,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,714435080.8,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,741167000.0,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,786400000.0
