,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022
418,091751101,9,17,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1714502.26,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",449994.44,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",797901.03,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",930490.66,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",923977.87,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",982683.33,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",859182.24,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",852423.5,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1383042.76,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1018161.45,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",974934.32,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1356903.16
419,091751701,9,17,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1413312.01,"Bewirtschaftung der Grundstücke, Gebäude und Räume",778592.73,"Bewirtschaftung der Grundstücke, Gebäude und Räume",579070.88,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",1059107.41,"Bewirtschaftung der Grundstücke, Gebäude und Räume",943515.78,"Bewirtschaftung der Grundstücke, Gebäude und Räume",902621.83,"Bewirtschaftung der Grundstücke, Gebäude und Räume",886089.91,"Bewirtschaftung der Grundstücke, Gebäude und Räume",976533.53,"Bewirtschaftung der Grundstücke, Gebäude und Räume",873682.1,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1000296.98,"Bewirtschaftung der Grundstücke, Gebäude und Räume",959284.12,"Bewirtschaftung der Grundstücke, Gebäude und Räume",852253.47
420,091751801,9,17,51801,Mieten und Pachten,452575.11,Mieten und Pachten,1942932.76,Mieten und Pachten,1970568.44,Mieten und Pachten ,2004402.39,Mieten und Pachten,2020295.22,Mieten und Pachten,2016595.02,Mieten und Pachten,2216464.44,Mieten und Pachten,1931192.39,Mieten und Pachten,2939057.51,Mieten und Pachten,109865.63,Mieten und Pachten,214890.53,Mieten und Pachten,291209.65
421,091751901,9,17,51901,Unterhaltung der Grundstücke und baulichen Anlagen,437673.04,Unterhaltung der Grundstücke und baulichen Anlagen,221190.45,Unterhaltung der Grundstücke und baulichen Anlagen,409567.15,Unterhaltung der Grundstücke und baulichen Anlagen ,265773.34,Unterhaltung der Grundstücke und baulichen Anlagen,163222.95,Unterhaltung der Grundstücke und baulichen Anlagen,131162.87,Unterhaltung der Grundstücke und baulichen Anlagen,92792.18,Unterhaltung der Grundstücke und baulichen Anlagen,66804.68,Unterhaltung der Grundstücke und baulichen Anlagen,573426.56,Unterhaltung der Grundstücke und baulichen Anlagen,168626.9,Unterhaltung der Grundstücke und baulichen Anlagen,37286.26,Unterhaltung der Grundstücke und baulichen Anlagen,114935.91
422,091752501,9,17,52501,Aus- und Fortbildung,148096.93,Aus- und Fortbildung,89127.69,Aus- und Fortbildung,175539.12,Aus- und Fortbildung ,81591.97,Aus- und Fortbildung,145253.88,Aus- und Fortbildung,144574.92,Aus- und Fortbildung,51723.77,Aus- und Fortbildung,85348.3,Aus- und Fortbildung,98700.45,Aus- und Fortbildung,77388.54,Aus- und Fortbildung,124975.5,Aus- und Fortbildung,127830.27
423,091752701,9,17,52701,Dienstreisen,182013.27,Dienstreisen,179177.21,Dienstreisen,164248.69,Dienstreisen ,143673.17,Dienstreisen,215598.26,Dienstreisen,223588.18,Dienstreisen,191954.94,Dienstreisen,184688.84,Dienstreisen,215037.99,Dienstreisen,41812.92,Dienstreisen,35858.27,Dienstreisen,196413.05
424,091753999,9,17,53999,Vermischte Verwaltungsausgaben,272932.69,Vermischte Verwaltungsausgaben,82356.47,Vermischte Verwaltungsausgaben,65440.7,Vermischte Verwaltungsausgaben ,65736.04,Vermischte Verwaltungsausgaben,44533.45,Vermischte Verwaltungsausgaben,119017.17,Vermischte Verwaltungsausgaben,87574.78,Vermischte Verwaltungsausgaben,143471.71,Vermischte Verwaltungsausgaben,201785.36,Vermischte Verwaltungsausgaben,271101.31,Vermischte Verwaltungsausgaben,306325.23,Vermischte Verwaltungsausgaben,343120.32
425,091742719,9,17,42719,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",365956.38,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",485526.36,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",594650.9,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",622865.32,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",524034.51,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",483492.89,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",517527.16,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",455132.93,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",511222.0,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",625886.05,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",756016.84,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",636805.03
426,091742811,9,17,42811,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1036846.98,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,331616.4,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,370431.43,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,381236.91,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,408792.16,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,578037.22,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,648638.26,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,771232.67,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,835901.67,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,829285.16,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,781246.89,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,925492.31
427,091811101,9,18,11101,"Gebühren, sonstige Entgelte",101296252.37,"Gebühren, sonstige Entgelte",70442176.08,"Gebühren, sonstige Entgelte",93677122.16,"Gebühren, sonstige Entgelte ",20154958.55,"Gebühren, sonstige Entgelte",3803962325.86,"Gebühren, sonstige Entgelte",89200797.77,"Gebühren, sonstige Entgelte",55676138.75,"Gebühren, sonstige Entgelte",54967675.62,"Gebühren, sonstige Entgelte",72559692.89,"Gebühren, sonstige Entgelte",94898104.28,"Gebühren, sonstige Entgelte",145016556.36,"Gebühren, sonstige Entgelte",113869490.46
428,091811201,9,18,11201,"Geldstrafen, Geldbußen und Gerichtskosten",1349842.46,"Geldstrafen, Geldbußen und Gerichtskosten",806268.36,"Geldstrafen, Geldbußen und Gerichtskosten",670454.02,"Geldstrafen, Geldbußen und Gerichtskosten ",840120.24,"Geldstrafen, Geldbußen und Gerichtskosten",1189640.94,"Geldstrafen, Geldbußen und Gerichtskosten",772542.21,"Geldstrafen, Geldbußen und Gerichtskosten",1039574.48,"Geldstrafen, Geldbußen und Gerichtskosten",1014785.26,"Geldstrafen, Geldbußen und Gerichtskosten",1050575.71,"Geldstrafen, Geldbußen und Gerichtskosten",1740775.65,"Geldstrafen, Geldbußen und Gerichtskosten",1036354.85,"Geldstrafen, Geldbußen und Gerichtskosten",1186705.51
429,091811902,9,18,11902,Leistungen der Länder zur Durchführung von Aufträgen,629976.29,Leistungen der Länder zur Durchführung von Aufträgen,1887377.76,Leistungen der Länder zur Durchführung von Aufträgen,2660857.0,Leistungen der Länder zur Durchführung von Aufträgen ,1188817.0,Leistungen der Länder zur Durchführung von Aufträgen,1220195.0,Leistungen der Länder zur Durchführung von Aufträgen,1874957.52,Leistungen der Länder zur Durchführung von Aufträgen,923001.29,Leistungen der Länder zur Durchführung von Aufträgen,1014124.14,Leistungen der Länder zur Durchführung von Aufträgen,1112339.41,Leistungen der Länder zur Durchführung von Aufträgen,2037345.6,Leistungen der Länder zur Durchführung von Aufträgen,457686.87,Leistungen der Länder zur Durchführung von Aufträgen,677790.31
430,091811999,9,18,11999,Vermischte Einnahmen,202973.63,Vermischte Einnahmen,417013.33,Vermischte Einnahmen,475748.52,Vermischte Einnahmen ,380046.35,Vermischte Einnahmen,670894.84,Vermischte Einnahmen,306872.3,Vermischte Einnahmen,379716.72,Vermischte Einnahmen,332802.18,Vermischte Einnahmen,307328.25,Vermischte Einnahmen,320801.6,Vermischte Einnahmen,507846.96,Vermischte Einnahmen,204588.7
431,091812401,9,18,12401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",15212.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",94210.26,"Einnahmen aus Vermietung, Verpachtung und Nutzung",116055.87,"Einnahmen aus Vermietung, Verpachtung und Nutzung ",51609.61,"Einnahmen aus Vermietung, Verpachtung und Nutzung",45251.96,"Einnahmen aus Vermietung, Verpachtung und Nutzung",45251.97,"Einnahmen aus Vermietung, Verpachtung und Nutzung",34360.95,"Einnahmen aus Vermietung, Verpachtung und Nutzung",47713.06,"Einnahmen aus Vermietung, Verpachtung und Nutzung",39423.48,"Einnahmen aus Vermietung, Verpachtung und Nutzung",35300.68,"Einnahmen aus Vermietung, Verpachtung und Nutzung",15212.0,"Einnahmen aus Vermietung, Verpachtung und Nutzung",15212.0
432,091813201,9,18,13201,Erlöse aus der Veräußerung von beweglichen Sachen,402907.93,Erlöse aus der Veräußerung von beweglichen Sachen,349504.48,Erlöse aus der Veräußerung von beweglichen Sachen,119333.83,Erlöse aus der Veräußerung von beweglichen Sachen ,409758.44,Erlöse aus der Veräußerung von beweglichen Sachen,518297.81,Erlöse aus der Veräußerung von beweglichen Sachen,437770.1,Erlöse aus der Veräußerung von beweglichen Sachen,711446.36,Erlöse aus der Veräußerung von beweglichen Sachen,452607.64,Erlöse aus der Veräußerung von beweglichen Sachen,717119.73,Erlöse aus der Veräußerung von beweglichen Sachen,379013.97,Erlöse aus der Veräußerung von beweglichen Sachen,707583.44,Erlöse aus der Veräußerung von beweglichen Sachen,422880.41
433,091838201,9,18,38201,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,279757.46,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,2197340.4,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,1382354.42,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte ,641115.69,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,1064781.37,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,1567070.94,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,501417.95,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,708739.62,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,1899787.55,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,564687.62,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,297134.41,Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte,242741.53
434,091851802,9,18,51802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,17148617.75,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,6761818.74,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,13044172.19,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,13452041.61,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,13653017.92,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,13591166.29,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,14005593.94,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,13801511.06,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,14076195.99,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,14612976.6,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,14667889.75,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,15317771.29
435,091868701,9,18,68701,Beiträge an internationale Organisationen,115126.53,Beiträge an internationale Organisationen,101358.0,Beiträge an internationale Organisationen,108813.0,Beiträge an internationale Organisationen ,105934.0,Beiträge an internationale Organisationen,108252.0,Beiträge an internationale Organisationen,123252.0,Beiträge an internationale Organisationen,123252.0,Beiträge an internationale Organisationen,123252.0,Beiträge an internationale Organisationen,124446.0,Beiträge an internationale Organisationen,128446.0,Beiträge an internationale Organisationen,115231.7,Beiträge an internationale Organisationen,115442.64
436,091898201,9,18,98201,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,279709.41,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,2196850.08,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,1381809.81,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte ,640764.0,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,1064736.28,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,1566172.75,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,501392.95,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,708303.83,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,1897759.62,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,559509.65,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,296965.31,Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte,242101.29
437,091842101,9,18,42101,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,501087.32,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,399035.92,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,405380.88,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur ,401772.96,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,430021.26,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,435740.0,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,454939.99,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,464761.52,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,476801.21,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,482365.0,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,485512.17,Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur,461419.64
